time_interval,day_of_week,address,latitude,longitude,available_bikes,bike_stands,capacity_ratio
07:00 - 07:30,Monday,Clarendon Row,53.3409,-6.2625,209,372,0.5618279569892473
07:00 - 07:30,Monday,Clonmel Street,53.336,-6.26298,69,396,0.17424242424242425
07:00 - 07:30,Monday,Collins Barracks Museum,53.3475,-6.28525,135,418,0.3229665071770335
07:00 - 07:30,Monday,Convention Centre,53.3474,-6.23852,142,480,0.29583333333333334
07:00 - 07:30,Monday,Custom House,53.3483,-6.25466,195,390,0.5
07:00 - 07:30,Monday,Custom House Quay,53.3479,-6.24805,181,360,0.5027777777777778
07:00 - 07:30,Monday,Dame Street,53.344,-6.2668,118,192,0.6145833333333334
07:00 - 07:30,Monday,Denmark Street Great,53.3556,-6.2614,12,260,0.046153846153846156
07:00 - 07:30,Monday,Deverell Place,53.3515,-6.25527,256,360,0.7111111111111111
07:00 - 07:30,Monday,Earlsfort Terrace,53.3343,-6.2585,19,360,0.05277777777777778
07:00 - 07:30,Monday,Eccles Street,53.3592,-6.26978,11,260,0.04230769230769231
07:00 - 07:30,Monday,Eccles Street East,53.3581,-6.2656,57,324,0.17592592592592593
07:00 - 07:30,Monday,Emmet Road,53.3407,-6.30819,68,560,0.12142857142857143
07:00 - 07:30,Monday,Exchequer Street,53.343,-6.26358,187,288,0.6493055555555556
07:00 - 07:30,Monday,Excise Walk,53.3478,-6.24424,225,480,0.46875
07:00 - 07:30,Monday,Fenian Street,53.3414,-6.24672,285,420,0.6785714285714286
07:00 - 07:30,Monday,Fitzwilliam Square East,53.3352,-6.2509,6,480,0.0125
07:00 - 07:30,Monday,Fitzwilliam Square West,53.3361,-6.25282,98,420,0.23333333333333334
07:00 - 07:30,Monday,Fownes Street Upper,53.3446,-6.26337,98,360,0.2722222222222222
07:00 - 07:30,Monday,Francis Street,53.3421,-6.27523,54,360,0.15
07:00 - 07:30,Monday,Frederick Street South,53.3415,-6.25685,462,480,0.9625
07:00 - 07:30,Monday,George's Lane,53.3502,-6.2797,50,480,0.10416666666666667
07:00 - 07:30,Monday,Georges Quay,53.3475,-6.25219,214,240,0.8916666666666667
07:00 - 07:30,Monday,Golden Lane,53.3408,-6.26773,172,260,0.6615384615384615
07:00 - 07:30,Monday,Grand Canal Dock,53.3426,-6.2387,350,480,0.7291666666666666
07:00 - 07:30,Monday,Grangegorman Lower (Central),53.3552,-6.27842,24,480,0.05
07:00 - 07:30,Monday,Grangegorman Lower (North),53.356,-6.27838,24,432,0.05555555555555555
07:00 - 07:30,Monday,Grangegorman Lower (South),53.3547,-6.27868,32,520,0.06153846153846154
07:00 - 07:30,Monday,Grantham Street,53.3341,-6.26544,193,420,0.4595238095238095
07:00 - 07:30,Monday,Grattan Street,53.3396,-6.24378,162,230,0.7043478260869566
07:00 - 07:30,Monday,Greek Street,53.3469,-6.27298,105,240,0.4375
07:00 - 07:30,Monday,Guild Street,53.3479,-6.24093,302,480,0.6291666666666667
07:00 - 07:30,Monday,Hanover Quay,53.3441,-6.23715,164,520,0.3153846153846154
07:00 - 07:30,Monday,Hanover Quay East,53.3437,-6.23175,252,520,0.4846153846153846
07:00 - 07:30,Monday,Harcourt Terrace,53.3328,-6.25794,36,220,0.16363636363636364
07:00 - 07:30,Monday,Hardwicke Place,53.357,-6.26323,64,250,0.256
07:00 - 07:30,Monday,Hardwicke Street,53.3555,-6.26442,6,192,0.03125
07:00 - 07:30,Monday,Hatch Street,53.334,-6.26071,90,432,0.20833333333333334
07:00 - 07:30,Monday,Herbert Place,53.3344,-6.24557,128,360,0.35555555555555557
07:00 - 07:30,Monday,Herbert Street,53.3357,-6.24551,72,480,0.15
07:00 - 07:30,Monday,Heuston Bridge (North),53.3478,-6.29243,428,520,0.823076923076923
07:00 - 07:30,Monday,Heuston Bridge (South),53.3471,-6.29204,12,300,0.04
07:00 - 07:30,Monday,Heuston Station (Car Park),53.347,-6.2978,250,480,0.5208333333333334
07:00 - 07:30,Monday,Heuston Station (Central),53.3466,-6.29692,428,480,0.8916666666666667
07:00 - 07:30,Monday,High Street,53.3436,-6.27507,51,406,0.12561576354679804
07:00 - 07:30,Monday,James Street,53.3435,-6.28741,7,480,0.014583333333333334
07:00 - 07:30,Monday,James Street East,53.3366,-6.24811,50,360,0.1388888888888889
07:00 - 07:30,Monday,Jervis Street,53.3483,-6.26665,257,273,0.9413919413919414
07:00 - 07:30,Monday,John Street West,53.3431,-6.27717,0,372,0.0
07:00 - 07:30,Monday,Kevin Street,53.3378,-6.2677,297,560,0.5303571428571429
07:00 - 07:30,Monday,Killarney Street,53.3548,-6.24758,299,360,0.8305555555555556
07:00 - 07:30,Monday,Kilmainham Gaol,53.3421,-6.31002,242,440,0.55
07:00 - 07:30,Monday,Kilmainham Lane,53.3418,-6.30509,12,360,0.03333333333333333
07:00 - 07:30,Monday,King Street North,53.3503,-6.27351,37,360,0.10277777777777777
07:00 - 07:30,Monday,Leinster Street South,53.3422,-6.25449,251,390,0.6435897435897436
07:00 - 07:30,Monday,Lime Street,53.346,-6.24358,196,440,0.44545454545454544
07:00 - 07:30,Monday,Market Street South,53.3423,-6.28766,4,456,0.008771929824561403
07:00 - 07:30,Monday,Mater Hospital,53.36,-6.26483,49,400,0.1225
07:00 - 07:30,Monday,Merrion Square East,53.3394,-6.24655,161,360,0.44722222222222224
07:00 - 07:30,Monday,Merrion Square South,53.3386,-6.24861,281,600,0.4683333333333333
07:00 - 07:30,Monday,Merrion Square West,53.3398,-6.25199,210,240,0.875
07:00 - 07:30,Monday,Molesworth Street,53.3413,-6.25812,174,220,0.7909090909090909
07:00 - 07:30,Monday,Mount Brown,53.3416,-6.29719,14,264,0.05303030303030303
07:00 - 07:30,Monday,Mount Street Lower,53.338,-6.24153,297,520,0.5711538461538461
07:00 - 07:30,Monday,Mountjoy Square East,53.3567,-6.25636,11,480,0.022916666666666665
07:00 - 07:30,Monday,Mountjoy Square West,53.3563,-6.25859,78,240,0.325
07:00 - 07:30,Monday,New Central Bank,53.3471,-6.23475,237,440,0.5386363636363637
07:00 - 07:30,Monday,Newman House,53.3371,-6.26059,41,520,0.07884615384615384
07:00 - 07:30,Monday,North Circular Road,53.3596,-6.26035,93,360,0.25833333333333336
07:00 - 07:30,Monday,North Circular Road (O'Connell's),53.3578,-6.25156,43,420,0.10238095238095238
07:00 - 07:30,Monday,Oliver Bond Street,53.3439,-6.28053,0,360,0.0
07:00 - 07:30,Monday,Ormond Quay Upper,53.3461,-6.268,269,348,0.7729885057471264
07:00 - 07:30,Monday,Parkgate Street,53.348,-6.2918,366,456,0.8026315789473685
07:00 - 07:30,Monday,Parnell Square North,53.3535,-6.26531,9,240,0.0375
07:00 - 07:30,Monday,Parnell Street,53.3509,-6.26512,165,260,0.6346153846153846
07:00 - 07:30,Monday,Pearse Street,53.3443,-6.25043,299,360,0.8305555555555556
07:00 - 07:30,Monday,Phibsborough Road,53.3563,-6.27372,63,480,0.13125
07:00 - 07:30,Monday,Portobello Harbour,53.3304,-6.26516,97,360,0.26944444444444443
07:00 - 07:30,Monday,Portobello Road,53.3301,-6.26804,144,360,0.4
07:00 - 07:30,Monday,Princes Street / O'Connell Street,53.349,-6.26031,164,253,0.6482213438735178
07:00 - 07:30,Monday,Rathdown Road,53.3589,-6.28034,230,480,0.4791666666666667
07:00 - 07:30,Monday,Rothe Abbey,53.3388,-6.30395,115,420,0.27380952380952384
07:00 - 07:30,Monday,Royal Hospital,53.3439,-6.29706,65,480,0.13541666666666666
07:00 - 07:30,Monday,Sandwith Street,53.3452,-6.24716,291,480,0.60625
07:00 - 07:30,Monday,Sir Patrick's Dun,53.3392,-6.24064,364,440,0.8272727272727273
07:00 - 07:30,Monday,Smithfield,53.3477,-6.27821,52,360,0.14444444444444443
07:00 - 07:30,Monday,Smithfield North,53.3496,-6.2782,36,360,0.1
07:00 - 07:30,Monday,South Dock Road,53.3418,-6.23129,294,360,0.8166666666666667
07:00 - 07:30,Monday,St James Hospital (Luas),53.3414,-6.29295,36,480,0.075
07:00 - 07:30,Monday,St. Stephen's Green East,53.3378,-6.25603,192,400,0.48
07:00 - 07:30,Monday,St. Stephen's Green South,53.3375,-6.26199,40,360,0.1111111111111111
07:00 - 07:30,Monday,Talbot Street,53.351,-6.25294,329,440,0.7477272727272727
07:00 - 07:30,Monday,The Point,53.3469,-6.23085,153,480,0.31875
07:00 - 07:30,Monday,Townsend Street,53.3459,-6.25461,236,240,0.9833333333333333
07:00 - 07:30,Monday,Upper Sherrard Street,53.3584,-6.26064,0,360,0.0
07:00 - 07:30,Monday,Western Way,53.3549,-6.26942,2,480,0.004166666666666667
07:00 - 07:30,Monday,Wilton Terrace,53.3324,-6.25272,65,240,0.2708333333333333
07:00 - 07:30,Monday,Wilton Terrace (Park),53.3337,-6.24834,227,480,0.47291666666666665
07:00 - 07:30,Monday,Wolfe Tone Street,53.3489,-6.26746,312,319,0.9780564263322884
07:00 - 07:30,Monday,York Street East,53.3388,-6.262,177,384,0.4609375
07:00 - 07:30,Monday,York Street West,53.3393,-6.2647,290,520,0.5576923076923077
07:00 - 07:30,Saturday,Avondale Road,53.3594,-6.27614,62,455,0.13626373626373625
07:00 - 07:30,Saturday,Benson Street,53.3442,-6.23345,162,480,0.3375
07:00 - 07:30,Saturday,Blackhall Place,53.3488,-6.28164,136,390,0.3487179487179487
07:00 - 07:30,Saturday,Blessington Street,53.3568,-6.26814,55,220,0.25
07:00 - 07:30,Saturday,Bolton Street,53.3512,-6.26986,45,260,0.17307692307692307
07:00 - 07:30,Saturday,Broadstone,53.3547,-6.27231,0,360,0.0
07:00 - 07:30,Saturday,Brookfield Road,53.339,-6.30022,84,360,0.23333333333333334
07:00 - 07:30,Saturday,Buckingham Street Lower,53.3533,-6.24932,228,348,0.6551724137931034
07:00 - 07:30,Saturday,Cathal Brugha Street,53.3521,-6.26053,227,240,0.9458333333333333
07:00 - 07:30,Saturday,Charlemont Street,53.3307,-6.26018,315,480,0.65625
07:00 - 07:30,Saturday,Charleville Road,53.3592,-6.28187,41,520,0.07884615384615384
07:00 - 07:30,Saturday,Christchurch Place,53.3434,-6.27012,156,240,0.65
07:00 - 07:30,Saturday,City Quay,53.3466,-6.24615,30,360,0.08333333333333333
07:00 - 07:30,Saturday,Clarendon Row,53.3409,-6.2625,346,403,0.858560794044665
07:00 - 07:30,Saturday,Clonmel Street,53.336,-6.26298,38,396,0.09595959595959595
07:00 - 07:30,Saturday,Collins Barracks Museum,53.3475,-6.28525,56,418,0.1339712918660287
07:00 - 07:30,Saturday,Convention Centre,53.3474,-6.23852,36,480,0.075
07:00 - 07:30,Saturday,Custom House,53.3483,-6.25466,292,420,0.6952380952380952
07:00 - 07:30,Saturday,Custom House Quay,53.3479,-6.24805,223,390,0.5717948717948718
07:00 - 07:30,Saturday,Dame Street,53.344,-6.2668,84,192,0.4375
07:00 - 07:30,Saturday,Denmark Street Great,53.3556,-6.2614,72,240,0.3
07:00 - 07:30,Saturday,Deverell Place,53.3515,-6.25527,285,360,0.7916666666666666
07:00 - 07:30,Saturday,Earlsfort Terrace,53.3343,-6.2585,30,360,0.08333333333333333
07:00 - 07:30,Saturday,Eccles Street,53.3592,-6.26978,78,240,0.325
07:00 - 07:30,Saturday,Eccles Street East,53.3581,-6.2656,62,324,0.19135802469135801
07:00 - 07:30,Saturday,Emmet Road,53.3407,-6.30819,115,520,0.22115384615384615
07:00 - 07:30,Saturday,Exchequer Street,53.343,-6.26358,123,288,0.4270833333333333
07:00 - 07:30,Saturday,Excise Walk,53.3478,-6.24424,249,480,0.51875
07:00 - 07:30,Saturday,Fenian Street,53.3414,-6.24672,147,385,0.38181818181818183
07:00 - 07:30,Saturday,Fitzwilliam Square East,53.3352,-6.2509,60,480,0.125
07:00 - 07:30,Saturday,Fitzwilliam Square West,53.3361,-6.25282,126,360,0.35
07:00 - 07:30,Saturday,Fownes Street Upper,53.3446,-6.26337,224,360,0.6222222222222222
07:00 - 07:30,Saturday,Francis Street,53.3421,-6.27523,185,420,0.44047619047619047
07:00 - 07:30,Saturday,Frederick Street South,53.3415,-6.25685,362,520,0.6961538461538461
07:00 - 07:30,Saturday,George's Lane,53.3502,-6.2797,217,480,0.45208333333333334
07:00 - 07:30,Saturday,Georges Quay,53.3475,-6.25219,120,240,0.5
07:00 - 07:30,Saturday,Golden Lane,53.3408,-6.26773,112,220,0.509090909090909
07:00 - 07:30,Saturday,Grand Canal Dock,53.3426,-6.2387,216,480,0.45
07:00 - 07:30,Saturday,Grangegorman Lower (Central),53.3552,-6.27842,120,480,0.25
07:00 - 07:30,Saturday,Grangegorman Lower (North),53.356,-6.27838,180,432,0.4166666666666667
07:00 - 07:30,Saturday,Grangegorman Lower (South),53.3547,-6.27868,18,480,0.0375
07:00 - 07:30,Saturday,Grantham Street,53.3341,-6.26544,76,270,0.2814814814814815
07:00 - 07:30,Saturday,Grattan Street,53.3396,-6.24378,109,253,0.4308300395256917
07:00 - 07:30,Saturday,Greek Street,53.3469,-6.27298,85,240,0.3541666666666667
07:00 - 07:30,Saturday,Guild Street,53.3479,-6.24093,315,480,0.65625
07:00 - 07:30,Saturday,Hanover Quay,53.3441,-6.23715,48,400,0.12
07:00 - 07:30,Saturday,Hanover Quay East,53.3437,-6.23175,168,480,0.35
07:00 - 07:30,Saturday,Harcourt Terrace,53.3328,-6.25794,84,240,0.35
07:00 - 07:30,Saturday,Hardwicke Place,53.357,-6.26323,84,300,0.28
07:00 - 07:30,Saturday,Hardwicke Street,53.3555,-6.26442,17,192,0.08854166666666667
07:00 - 07:30,Saturday,Hatch Street,53.334,-6.26071,6,432,0.013888888888888888
07:00 - 07:30,Saturday,Herbert Place,53.3344,-6.24557,107,360,0.2972222222222222
07:00 - 07:30,Saturday,Herbert Street,53.3357,-6.24551,66,480,0.1375
07:00 - 07:30,Saturday,Heuston Bridge (North),53.3478,-6.29243,490,560,0.875
07:00 - 07:30,Saturday,Heuston Bridge (South),53.3471,-6.29204,282,300,0.94
07:00 - 07:30,Saturday,Heuston Station (Car Park),53.347,-6.2978,48,480,0.1
07:00 - 07:30,Saturday,Heuston Station (Central),53.3466,-6.29692,241,520,0.4634615384615385
07:00 - 07:30,Saturday,High Street,53.3436,-6.27507,30,348,0.08620689655172414
07:00 - 07:30,Saturday,James Street,53.3435,-6.28741,129,480,0.26875
07:00 - 07:30,Saturday,James Street East,53.3366,-6.24811,174,360,0.48333333333333334
07:00 - 07:30,Saturday,Jervis Street,53.3483,-6.26665,133,252,0.5277777777777778
07:00 - 07:30,Saturday,John Street West,53.3431,-6.27717,36,372,0.0967741935483871
07:00 - 07:30,Saturday,Kevin Street,53.3378,-6.2677,78,480,0.1625
07:00 - 07:30,Saturday,Killarney Street,53.3548,-6.24758,324,360,0.9
07:00 - 07:30,Saturday,Kilmainham Gaol,53.3421,-6.31002,264,480,0.55
07:00 - 07:30,Saturday,Kilmainham Lane,53.3418,-6.30509,120,360,0.3333333333333333
07:00 - 07:30,Saturday,King Street North,53.3503,-6.27351,132,360,0.36666666666666664
07:00 - 07:30,Saturday,Leinster Street South,53.3422,-6.25449,176,360,0.4888888888888889
07:00 - 07:30,Saturday,Lime Street,53.346,-6.24358,76,480,0.15833333333333333
07:00 - 07:30,Saturday,Market Street South,53.3423,-6.28766,36,456,0.07894736842105263
07:00 - 07:30,Saturday,Mater Hospital,53.36,-6.26483,108,480,0.225
07:00 - 07:30,Saturday,Merrion Square East,53.3394,-6.24655,204,360,0.5666666666666667
07:00 - 07:30,Saturday,Merrion Square South,53.3386,-6.24861,364,520,0.7
07:00 - 07:30,Saturday,Merrion Square West,53.3398,-6.25199,162,240,0.675
07:00 - 07:30,Saturday,Molesworth Street,53.3413,-6.25812,101,240,0.42083333333333334
07:00 - 07:30,Saturday,Mount Brown,53.3416,-6.29719,12,264,0.045454545454545456
07:00 - 07:30,Saturday,Mount Street Lower,53.338,-6.24153,178,480,0.37083333333333335
07:00 - 07:30,Saturday,Mountjoy Square East,53.3567,-6.25636,108,480,0.225
07:00 - 07:30,Saturday,Mountjoy Square West,53.3563,-6.25859,103,390,0.2641025641025641
07:00 - 07:30,Saturday,New Central Bank,53.3471,-6.23475,191,480,0.39791666666666664
07:00 - 07:30,Saturday,Newman House,53.3371,-6.26059,96,520,0.18461538461538463
07:00 - 07:30,Saturday,North Circular Road,53.3596,-6.26035,174,360,0.48333333333333334
07:00 - 07:30,Saturday,North Circular Road (O'Connell's),53.3578,-6.25156,185,390,0.47435897435897434
07:00 - 07:30,Saturday,Oliver Bond Street,53.3439,-6.28053,93,360,0.25833333333333336
07:00 - 07:30,Saturday,Ormond Quay Upper,53.3461,-6.268,307,348,0.882183908045977
07:00 - 07:30,Saturday,Parkgate Street,53.348,-6.2918,114,456,0.25
07:00 - 07:30,Saturday,Parnell Square North,53.3535,-6.26531,24,240,0.1
07:00 - 07:30,Saturday,Parnell Street,53.3509,-6.26512,120,240,0.5
07:00 - 07:30,Saturday,Pearse Street,53.3443,-6.25043,294,360,0.8166666666666667
07:00 - 07:30,Saturday,Phibsborough Road,53.3563,-6.27372,198,480,0.4125
07:00 - 07:30,Saturday,Portobello Harbour,53.3304,-6.26516,179,330,0.5424242424242425
07:00 - 07:30,Saturday,Portobello Road,53.3301,-6.26804,65,390,0.16666666666666666
07:00 - 07:30,Saturday,Princes Street / O'Connell Street,53.349,-6.26031,230,299,0.7692307692307693
07:00 - 07:30,Saturday,Rathdown Road,53.3589,-6.28034,18,480,0.0375
07:00 - 07:30,Saturday,Rothe Abbey,53.3388,-6.30395,88,420,0.20952380952380953
07:00 - 07:30,Saturday,Royal Hospital,53.3439,-6.29706,216,480,0.45
07:00 - 07:30,Saturday,Sandwith Street,53.3452,-6.24716,384,480,0.8
07:00 - 07:30,Saturday,Sir Patrick's Dun,53.3392,-6.24064,183,360,0.5083333333333333
07:00 - 07:30,Saturday,Smithfield,53.3477,-6.27821,76,360,0.2111111111111111
07:00 - 07:30,Saturday,Smithfield North,53.3496,-6.2782,66,360,0.18333333333333332
07:00 - 07:30,Saturday,South Dock Road,53.3418,-6.23129,317,360,0.8805555555555555
07:00 - 07:30,Saturday,St James Hospital (Luas),53.3414,-6.29295,54,480,0.1125
07:00 - 07:30,Saturday,St. Stephen's Green East,53.3378,-6.25603,286,520,0.55
07:00 - 07:30,Saturday,St. Stephen's Green South,53.3375,-6.26199,0,360,0.0
07:00 - 07:30,Saturday,Talbot Street,53.351,-6.25294,366,480,0.7625
07:00 - 07:30,Saturday,The Point,53.3469,-6.23085,174,520,0.3346153846153846
07:00 - 07:30,Saturday,Townsend Street,53.3459,-6.25461,229,260,0.8807692307692307
07:00 - 07:30,Saturday,Upper Sherrard Street,53.3584,-6.26064,86,360,0.2388888888888889
07:00 - 07:30,Saturday,Western Way,53.3549,-6.26942,40,480,0.08333333333333333
07:00 - 07:30,Saturday,Wilton Terrace,53.3324,-6.25272,142,240,0.5916666666666667
07:00 - 07:30,Saturday,Wilton Terrace (Park),53.3337,-6.24834,191,480,0.39791666666666664
07:00 - 07:30,Saturday,Wolfe Tone Street,53.3489,-6.26746,158,319,0.4952978056426332
07:00 - 07:30,Saturday,York Street East,53.3388,-6.262,226,384,0.5885416666666666
07:00 - 07:30,Saturday,York Street West,53.3393,-6.2647,265,480,0.5520833333333334
07:00 - 07:30,Sunday,Avondale Road,53.3594,-6.27614,50,455,0.10989010989010989
07:00 - 07:30,Sunday,Benson Street,53.3442,-6.23345,162,480,0.3375
07:00 - 07:30,Sunday,Blackhall Place,53.3488,-6.28164,84,360,0.23333333333333334
07:00 - 07:30,Sunday,Blessington Street,53.3568,-6.26814,45,240,0.1875
07:00 - 07:30,Sunday,Bolton Street,53.3512,-6.26986,92,260,0.35384615384615387
07:00 - 07:30,Sunday,Broadstone,53.3547,-6.27231,0,360,0.0
07:00 - 07:30,Sunday,Brookfield Road,53.339,-6.30022,72,360,0.2
07:00 - 07:30,Sunday,Buckingham Street Lower,53.3533,-6.24932,222,348,0.6379310344827587
07:00 - 07:30,Sunday,Cathal Brugha Street,53.3521,-6.26053,209,240,0.8708333333333333
07:00 - 07:30,Sunday,Charlemont Street,53.3307,-6.26018,26,480,0.05416666666666667
07:00 - 07:30,Sunday,Charleville Road,53.3592,-6.28187,20,480,0.041666666666666664
07:00 - 07:30,Sunday,Christchurch Place,53.3434,-6.27012,249,260,0.9576923076923077
07:00 - 07:30,Sunday,City Quay,53.3466,-6.24615,108,360,0.3
07:00 - 07:30,Sunday,Clarendon Row,53.3409,-6.2625,309,372,0.8306451612903226
07:00 - 07:30,Sunday,Clonmel Street,53.336,-6.26298,144,396,0.36363636363636365
07:00 - 07:30,Sunday,Collins Barracks Museum,53.3475,-6.28525,61,418,0.145933014354067
07:00 - 07:30,Sunday,Convention Centre,53.3474,-6.23852,126,480,0.2625
07:00 - 07:30,Sunday,Custom House,53.3483,-6.25466,411,450,0.9133333333333333
07:00 - 07:30,Sunday,Custom House Quay,53.3479,-6.24805,192,360,0.5333333333333333
07:00 - 07:30,Sunday,Dame Street,53.344,-6.2668,164,192,0.8541666666666666
07:00 - 07:30,Sunday,Denmark Street Great,53.3556,-6.2614,62,240,0.25833333333333336
07:00 - 07:30,Sunday,Deverell Place,53.3515,-6.25527,269,360,0.7472222222222222
07:00 - 07:30,Sunday,Earlsfort Terrace,53.3343,-6.2585,55,330,0.16666666666666666
07:00 - 07:30,Sunday,Eccles Street,53.3592,-6.26978,6,240,0.025
07:00 - 07:30,Sunday,Eccles Street East,53.3581,-6.2656,18,324,0.05555555555555555
07:00 - 07:30,Sunday,Emmet Road,53.3407,-6.30819,56,560,0.1
07:00 - 07:30,Sunday,Exchequer Street,53.343,-6.26358,183,288,0.6354166666666666
07:00 - 07:30,Sunday,Excise Walk,53.3478,-6.24424,262,520,0.5038461538461538
07:00 - 07:30,Sunday,Fenian Street,53.3414,-6.24672,228,420,0.5428571428571428
07:00 - 07:30,Sunday,Fitzwilliam Square East,53.3352,-6.2509,72,480,0.15
07:00 - 07:30,Sunday,Fitzwilliam Square West,53.3361,-6.25282,168,360,0.4666666666666667
07:00 - 07:30,Sunday,Fownes Street Upper,53.3446,-6.26337,244,360,0.6777777777777778
07:00 - 07:30,Sunday,Francis Street,53.3421,-6.27523,127,390,0.32564102564102565
07:00 - 07:30,Sunday,Frederick Street South,53.3415,-6.25685,396,480,0.825
07:00 - 07:30,Sunday,George's Lane,53.3502,-6.2797,72,480,0.15
07:00 - 07:30,Sunday,Georges Quay,53.3475,-6.25219,204,240,0.85
07:00 - 07:30,Sunday,Golden Lane,53.3408,-6.26773,214,260,0.823076923076923
07:00 - 07:30,Sunday,Grand Canal Dock,53.3426,-6.2387,222,480,0.4625
07:00 - 07:30,Sunday,Grangegorman Lower (Central),53.3552,-6.27842,102,480,0.2125
07:00 - 07:30,Sunday,Grangegorman Lower (North),53.356,-6.27838,54,432,0.125
07:00 - 07:30,Sunday,Grangegorman Lower (South),53.3547,-6.27868,57,440,0.12954545454545455
07:00 - 07:30,Sunday,Grantham Street,53.3341,-6.26544,144,360,0.4
07:00 - 07:30,Sunday,Grattan Street,53.3396,-6.24378,114,276,0.41304347826086957
07:00 - 07:30,Sunday,Greek Street,53.3469,-6.27298,28,240,0.11666666666666667
07:00 - 07:30,Sunday,Guild Street,53.3479,-6.24093,330,480,0.6875
07:00 - 07:30,Sunday,Hanover Quay,53.3441,-6.23715,110,600,0.18333333333333332
07:00 - 07:30,Sunday,Hanover Quay East,53.3437,-6.23175,198,480,0.4125
07:00 - 07:30,Sunday,Harcourt Terrace,53.3328,-6.25794,72,240,0.3
